seed,method,sample_id,label,score
0,B2,v2_harsh_10001_vertical_mid_1137,1,0.3113637864589691
0,B2,v2_harsh_10001_clear_1251,0,0.4148745834827423
0,B2,v2_harsh_10001_vertical_mid_1493,0,0.3591078221797943
0,B2,v2_harsh_10001_central_furniture_1668,1,0.5607378482818604
0,B2,v2_harsh_10001_vertical_mid_2083,0,0.25430214405059814
0,B2,v2_harsh_10001_vertical_mid_2339,0,0.4011131227016449
0,B2,v2_harsh_10001_central_furniture_2374,1,0.3657858669757843
0,B2,v2_harsh_10001_vertical_mid_2531,0,0.1359732449054718
0,B2,v2_harsh_10001_central_furniture_2834,1,0.18899324536323547
0,B2,v2_harsh_10001_clear_2851,0,0.1706405133008957
0,B2,v2_harsh_10001_vertical_mid_3419,1,0.6127501726150513
0,B2,v2_harsh_10001_central_furniture_3447,0,0.3951827585697174
0,B2,v2_harsh_10001_central_furniture_3875,0,0.4770551323890686
0,B2,v2_harsh_10001_vertical_mid_3939,0,0.31923002004623413
0,B2,v2_harsh_10001_vertical_mid_4128,1,0.34026607871055603
0,B2,v2_harsh_10001_vertical_mid_4195,0,0.3696771562099457
0,B2,v2_harsh_10001_vertical_mid_4310,0,0.38977178931236267
0,B2,v2_harsh_10001_clear_4387,0,0.28707581758499146
0,B2,v2_harsh_10001_central_furniture_4541,1,0.24586236476898193
0,B2,v2_harsh_10001_clear_4578,1,0.3427621126174927
0,B2,v2_harsh_10001_vertical_mid_4643,0,0.21176666021347046
0,B2,v2_harsh_10001_clear_4835,0,0.339150995016098
0,B2,v2_harsh_10001_central_furniture_4951,1,0.2778048515319824
0,B2,v2_harsh_10001_central_furniture_5155,0,0.20044034719467163
0,B2,v2_harsh_10001_central_furniture_5411,0,0.3582608699798584
0,B2,v2_harsh_10001_central_furniture_5445,0,0.21483458578586578
0,B2,v2_harsh_10001_central_furniture_5475,0,0.14473333954811096
0,B2,v2_harsh_10001_clear_5603,0,0.34568801522254944
0,B2,v2_harsh_10001_clear_5624,1,0.5208631157875061
0,B2,v2_harsh_10001_clear_5659,1,0.618245005607605
0,B2,v2_harsh_10001_central_furniture_5734,1,0.33757689595222473
0,B2,v2_harsh_10002_central_furniture_163,0,0.23279808461666107
0,B2,v2_harsh_10002_central_furniture_227,0,0.18260055780410767
0,B2,v2_harsh_10002_central_furniture_291,0,0.27146825194358826
0,B2,v2_harsh_10002_central_furniture_483,0,0.2988898754119873
0,B2,v2_harsh_10002_central_furniture_727,0,0.19197525084018707
0,B2,v2_harsh_10002_clear_824,0,0.3607619106769562
0,B2,v2_harsh_10002_clear_867,1,0.44836804270744324
0,B2,v2_harsh_10002_central_furniture_995,0,0.32017841935157776
0,B2,v2_harsh_10002_clear_1100,1,0.49842536449432373
0,B2,v2_harsh_10002_central_furniture_1153,0,0.4353007674217224
0,B2,v2_harsh_10002_central_furniture_1187,0,0.3832755982875824
0,B2,v2_harsh_10002_central_furniture_1443,0,0.27612611651420593
0,B2,v2_harsh_10002_vertical_mid_1533,1,0.3793869912624359
0,B2,v2_harsh_10002_clear_1590,1,0.6300821900367737
0,B2,v2_harsh_10002_vertical_mid_2211,0,0.41025981307029724
0,B2,v2_harsh_10002_central_furniture_2403,0,0.12066173553466797
0,B2,v2_harsh_10002_vertical_mid_2467,0,0.2887229323387146
0,B2,v2_harsh_10002_central_furniture_2551,0,0.2621409595012665
0,B2,v2_harsh_10002_vertical_mid_2902,1,0.39926132559776306
0,B2,v2_harsh_10002_central_furniture_3043,0,0.22543175518512726
0,B2,v2_harsh_10002_clear_3137,1,0.537236213684082
0,B2,v2_harsh_10002_vertical_mid_3527,1,0.4321792721748352
0,B2,v2_harsh_10002_clear_3555,1,0.5406261682510376
0,B2,v2_harsh_10002_clear_3747,0,0.4499116539955139
0,B2,v2_harsh_10002_central_furniture_3802,1,0.3107702136039734
0,B2,v2_harsh_10002_central_furniture_3811,0,0.24968652427196503
0,B2,v2_harsh_10002_clear_3939,0,0.4463231563568115
0,B2,v2_harsh_10002_central_furniture_4283,1,0.43291130661964417
0,B2,v2_harsh_10002_central_furniture_4369,0,0.2540406882762909
0,B2,v2_harsh_10002_clear_4387,0,0.2648962140083313
0,B2,v2_harsh_10002_vertical_mid_4579,0,0.28012096881866455
0,B2,v2_harsh_10002_vertical_mid_5326,0,0.29201069474220276
0,B2,v2_harsh_10002_vertical_mid_5347,0,0.3497338593006134
0,B2,v2_harsh_10002_vertical_mid_5411,0,0.2929391860961914
0,B2,v2_harsh_10002_clear_5462,1,0.4539182186126709
0,B2,v2_harsh_10002_central_furniture_5745,1,0.4649847149848938
0,B2,v2_harsh_10003_central_furniture_163,0,0.20187413692474365
0,B2,v2_harsh_10003_clear_227,0,0.30580297112464905
0,B2,v2_harsh_10003_central_furniture_291,0,0.4290834367275238
0,B2,v2_harsh_10003_central_furniture_580,1,0.6590955257415771
0,B2,v2_harsh_10003_clear_916,1,0.6594910025596619
0,B2,v2_harsh_10003_vertical_mid_931,0,0.29832834005355835
0,B2,v2_harsh_10003_vertical_mid_1128,1,0.49571681022644043
0,B2,v2_harsh_10003_clear_1571,0,0.4945836663246155
0,B2,v2_harsh_10003_central_furniture_1763,0,0.3160797655582428
0,B2,v2_harsh_10003_central_furniture_1888,1,0.6235330104827881
0,B2,v2_harsh_10003_clear_1944,1,0.691569983959198
0,B2,v2_harsh_10003_clear_2247,1,0.6023088693618774
0,B2,v2_harsh_10003_clear_2534,0,0.4504929482936859
0,B2,v2_harsh_10003_central_furniture_2595,0,0.1868312656879425
0,B2,v2_harsh_10003_clear_2633,1,0.534031867980957
0,B2,v2_harsh_10003_vertical_mid_2710,0,0.44813504815101624
0,B2,v2_harsh_10003_central_furniture_3363,0,0.24728015065193176
0,B2,v2_harsh_10003_central_furniture_3415,0,0.25675007700920105
0,B2,v2_harsh_10003_clear_3491,0,0.5513498783111572
0,B2,v2_harsh_10003_clear_3530,0,0.42656463384628296
0,B2,v2_harsh_10003_vertical_mid_3542,1,0.39617812633514404
0,B2,v2_harsh_10003_central_furniture_3555,0,0.2125115692615509
0,B2,v2_harsh_10003_vertical_mid_3665,1,0.3282328248023987
0,B2,v2_harsh_10003_clear_3670,1,0.30244573950767517
0,B2,v2_harsh_10003_vertical_mid_3683,0,0.26743847131729126
0,B2,v2_harsh_10003_vertical_mid_3747,0,0.22877056896686554
0,B2,v2_harsh_10003_clear_4195,0,0.2569772005081177
0,B2,v2_harsh_10003_vertical_mid_4282,0,0.45507901906967163
0,B2,v2_harsh_10003_central_furniture_4451,0,0.5628069043159485
0,B2,v2_harsh_10003_central_furniture_4643,0,0.12460023164749146
0,B2,v2_harsh_10003_clear_4960,1,0.573164165019989
0,B2,v2_harsh_10003_vertical_mid_5155,0,0.3084516227245331
0,B2,v2_harsh_10003_central_furniture_5411,0,0.33904436230659485
0,B2,v2_harsh_10003_clear_5858,0,0.3294124901294708
0,B2,v2_harsh_10003_clear_5901,1,0.43158823251724243
0,B2,v2_harsh_10003_clear_5923,0,0.30130162835121155
0,B2,v2_harsh_10004_clear_163,0,0.22929500043392181
0,B2,v2_harsh_10004_central_furniture_184,1,0.29880040884017944
0,B2,v2_harsh_10004_clear_242,1,0.35227614641189575
0,B2,v2_harsh_10004_clear_249,0,0.3696788251399994
0,B2,v2_harsh_10004_clear_355,0,0.5169008374214172
0,B2,v2_harsh_10004_clear_464,1,0.4564812183380127
0,B2,v2_harsh_10004_central_furniture_867,0,0.20093826949596405
0,B2,v2_harsh_10004_clear_931,0,0.2925214469432831
0,B2,v2_harsh_10004_central_furniture_1059,0,0.19961588084697723
0,B2,v2_harsh_10004_vertical_mid_1315,0,0.2756967544555664
0,B2,v2_harsh_10004_central_furniture_1385,0,0.20568881928920746
0,B2,v2_harsh_10004_vertical_mid_1443,0,0.31170880794525146
0,B2,v2_harsh_10004_central_furniture_1827,0,0.1790488213300705
0,B2,v2_harsh_10004_central_furniture_1877,1,0.2333495169878006
0,B2,v2_harsh_10004_clear_1977,1,0.5134512186050415
0,B2,v2_harsh_10004_vertical_mid_2147,0,0.2659345269203186
0,B2,v2_harsh_10004_vertical_mid_2275,0,0.4138391613960266
0,B2,v2_harsh_10004_clear_2531,0,0.32077130675315857
0,B2,v2_harsh_10004_vertical_mid_2634,0,0.3403596878051758
0,B2,v2_harsh_10004_vertical_mid_2659,0,0.1967228651046753
0,B2,v2_harsh_10004_vertical_mid_3247,1,0.47256994247436523
0,B2,v2_harsh_10004_central_furniture_3363,0,0.27826282382011414
0,B2,v2_harsh_10004_central_furniture_3545,0,0.2797025144100189
0,B2,v2_harsh_10004_vertical_mid_3619,0,0.21543624997138977
0,B2,v2_harsh_10004_central_furniture_4347,1,0.5175303816795349
0,B2,v2_harsh_10004_central_furniture_4387,0,0.3120902180671692
0,B2,v2_harsh_10004_vertical_mid_4579,0,0.4157961308956146
0,B2,v2_harsh_10004_vertical_mid_4781,1,0.3918459117412567
0,B2,v2_harsh_10004_clear_4874,0,0.507762610912323
0,B2,v2_harsh_10004_vertical_mid_4936,0,0.3468461334705353
0,B2,v2_harsh_10004_clear_5091,0,0.5460922122001648
0,B2,v2_harsh_10004_vertical_mid_5108,1,0.4232740104198456
0,B2,v2_harsh_10004_clear_5383,1,0.40637314319610596
0,B2,v2_harsh_10004_central_furniture_5540,1,0.6061040163040161
0,B2,v2_harsh_10004_central_furniture_5667,0,0.14617010951042175
0,B2,v2_harsh_10004_clear_5888,1,0.6988887190818787
1,B1,v2_standard_10001_clear_163,0,0.32741108536720276
1,B1,v2_standard_10001_clear_380,1,0.49940139055252075
1,B1,v2_standard_10001_clear_419,0,0.4747766852378845
1,B1,v2_standard_10001_clear_427,1,0.5022161602973938
1,B1,v2_standard_10001_clear_591,1,0.42386066913604736
1,B1,v2_standard_10001_clear_712,1,0.40484538674354553
1,B1,v2_standard_10001_clear_787,0,0.3769039213657379
1,B1,v2_standard_10001_clear_931,0,0.3513185977935791
1,B1,v2_standard_10001_clear_1059,0,0.37665003538131714
1,B1,v2_standard_10001_clear_1315,0,0.37651583552360535
1,B1,v2_standard_10001_clear_1373,0,0.464669406414032
1,B1,v2_standard_10001_clear_1571,0,0.3935311734676361
1,B1,v2_standard_10001_clear_1612,1,0.40277397632598877
1,B1,v2_standard_10001_clear_1667,1,0.42377933859825134
1,B1,v2_standard_10001_clear_1688,1,0.3800243139266968
1,B1,v2_standard_10001_clear_2339,0,0.3838408589363098
1,B1,v2_standard_10001_clear_2392,0,0.47218993306159973
1,B1,v2_standard_10001_clear_2478,1,0.4209735095500946
1,B1,v2_standard_10001_clear_2892,0,0.411541223526001
1,B1,v2_standard_10001_clear_3228,1,0.4170409142971039
1,B1,v2_standard_10001_clear_3493,1,0.4351523220539093
1,B1,v2_standard_10001_clear_3555,0,0.3456745445728302
1,B1,v2_standard_10001_clear_3811,0,0.3741954565048218
1,B1,v2_standard_10001_clear_4042,0,0.3522520363330841
1,B1,v2_standard_10001_clear_4067,0,0.3720185458660126
1,B1,v2_standard_10001_clear_4131,0,0.3990180492401123
1,B1,v2_standard_10001_clear_4259,0,0.44026434421539307
1,B1,v2_standard_10001_clear_4271,1,0.4934569001197815
1,B1,v2_standard_10001_clear_4515,0,0.39934560656547546
1,B1,v2_standard_10001_clear_4707,0,0.4503357708454132
1,B1,v2_standard_10001_clear_4963,0,0.36262452602386475
1,B1,v2_standard_10001_clear_5091,0,0.4181258976459503
1,B1,v2_standard_10001_clear_5155,0,0.4522978961467743
1,B1,v2_standard_10001_clear_5411,0,0.4075249135494232
1,B1,v2_standard_10001_clear_5601,0,0.3826219141483307
1,B1,v2_standard_10001_clear_5611,1,0.37984970211982727
1,B1,v2_standard_10002_clear_324,1,0.5234014391899109
1,B1,v2_standard_10002_clear_419,0,0.44259747862815857
1,B1,v2_standard_10002_clear_729,1,0.43527325987815857
1,B1,v2_standard_10002_clear_833,1,0.3975147604942322
1,B1,v2_standard_10002_clear_867,0,0.37297892570495605
1,B1,v2_standard_10002_clear_1059,0,0.4497761130332947
1,B1,v2_standard_10002_clear_1554,1,0.4385911524295807
1,B1,v2_standard_10002_clear_2083,0,0.4532923102378845
1,B1,v2_standard_10002_clear_2403,0,0.4333423376083374
1,B1,v2_standard_10002_clear_2531,0,0.4104253053665161
1,B1,v2_standard_10002_clear_2571,0,0.4428199231624603
1,B1,v2_standard_10002_clear_2624,0,0.4173029661178589
1,B1,v2_standard_10002_clear_2900,0,0.38740652799606323
1,B1,v2_standard_10002_clear_2977,0,0.3731023371219635
1,B1,v2_standard_10002_clear_3107,0,0.3661242723464966
1,B1,v2_standard_10002_clear_3112,0,0.40724074840545654
1,B1,v2_standard_10002_clear_3235,0,0.378618448972702
1,B1,v2_standard_10002_clear_3363,0,0.41341710090637207
1,B1,v2_standard_10002_clear_3538,1,0.42924755811691284
1,B1,v2_standard_10002_clear_3555,0,0.36878952383995056
1,B1,v2_standard_10002_clear_3625,0,0.38337093591690063
1,B1,v2_standard_10002_clear_3758,1,0.4624232053756714
1,B1,v2_standard_10002_clear_3875,0,0.40955865383148193
1,B1,v2_standard_10002_clear_4003,0,0.36320748925209045
1,B1,v2_standard_10002_clear_4100,1,0.4518890976905823
1,B1,v2_standard_10002_clear_4131,0,0.4266103506088257
1,B1,v2_standard_10002_clear_4323,0,0.44560131430625916
1,B1,v2_standard_10002_clear_4449,1,0.44448715448379517
1,B1,v2_standard_10002_clear_4515,0,0.41349005699157715
1,B1,v2_standard_10002_clear_4621,1,0.47741904854774475
1,B1,v2_standard_10002_clear_4771,0,0.39634472131729126
1,B1,v2_standard_10002_clear_4852,1,0.4049455523490906
1,B1,v2_standard_10002_clear_5334,1,0.38704928755760193
1,B1,v2_standard_10002_clear_5411,0,0.3647782504558563
1,B1,v2_standard_10002_clear_5433,1,0.41616296768188477
1,B1,v2_standard_10002_clear_5731,0,0.3795301020145416
1,B1,v2_standard_10003_clear_163,0,0.44153863191604614
1,B1,v2_standard_10003_clear_227,0,0.4248473346233368
1,B1,v2_standard_10003_clear_291,0,0.4864821135997772
1,B1,v2_standard_10003_clear_355,0,0.4413415789604187
1,B1,v2_standard_10003_clear_547,0,0.3654717206954956
1,B1,v2_standard_10003_clear_671,1,0.4688988924026489
1,B1,v2_standard_10003_clear_860,1,0.36767250299453735
1,B1,v2_standard_10003_clear_923,1,0.42845526337623596
1,B1,v2_standard_10003_clear_931,0,0.4039379954338074
1,B1,v2_standard_10003_clear_983,0,0.43898823857307434
1,B1,v2_standard_10003_clear_1099,1,0.4254034757614136
1,B1,v2_standard_10003_clear_1323,0,0.3947823941707611
1,B1,v2_standard_10003_clear_1418,1,0.44649171829223633
1,B1,v2_standard_10003_clear_1443,0,0.40986353158950806
1,B1,v2_standard_10003_clear_1594,1,0.42930278182029724
1,B1,v2_standard_10003_clear_1995,0,0.3919050693511963
1,B1,v2_standard_10003_clear_2019,0,0.36991748213768005
1,B1,v2_standard_10003_clear_2147,0,0.4119589030742645
1,B1,v2_standard_10003_clear_2809,0,0.42968130111694336
1,B1,v2_standard_10003_clear_2979,0,0.36684104800224304
1,B1,v2_standard_10003_clear_3171,0,0.3891311287879944
1,B1,v2_standard_10003_clear_3256,1,0.40398693084716797
1,B1,v2_standard_10003_clear_3619,0,0.3364213705062866
1,B1,v2_standard_10003_clear_3747,0,0.3846614956855774
1,B1,v2_standard_10003_clear_3939,0,0.386328786611557
1,B1,v2_standard_10003_clear_4067,0,0.3690573275089264
1,B1,v2_standard_10003_clear_4260,1,0.5184147953987122
1,B1,v2_standard_10003_clear_4451,0,0.4207138419151306
1,B1,v2_standard_10003_clear_4829,1,0.5318825244903564
1,B1,v2_standard_10003_clear_5086,0,0.3552580177783966
1,B1,v2_standard_10003_clear_5451,1,0.46206527948379517
1,B1,v2_standard_10003_clear_5712,1,0.40883034467697144
1,B1,v2_standard_10003_clear_5795,0,0.38686904311180115
1,B1,v2_standard_10003_clear_5840,0,0.390132874250412
1,B1,v2_standard_10003_clear_5859,0,0.37595850229263306
1,B1,v2_standard_10003_clear_5962,1,0.3897729814052582
1,B1,v2_standard_10004_clear_349,1,0.363179475069046
1,B1,v2_standard_10004_clear_419,0,0.3378027677536011
1,B1,v2_standard_10004_clear_611,0,0.35913369059562683
1,B1,v2_standard_10004_clear_676,1,0.365835577249527
1,B1,v2_standard_10004_clear_788,1,0.38711482286453247
1,B1,v2_standard_10004_clear_808,0,0.3702184557914734
1,B1,v2_standard_10004_clear_867,0,0.34972041845321655
1,B1,v2_standard_10004_clear_967,1,0.5125588774681091
1,B1,v2_standard_10004_clear_1123,0,0.4140803813934326
1,B1,v2_standard_10004_clear_1139,1,0.4485398530960083
1,B1,v2_standard_10004_clear_1210,0,0.43156465888023376
1,B1,v2_standard_10004_clear_1443,0,0.3800293803215027
1,B1,v2_standard_10004_clear_1955,0,0.39805591106414795
1,B1,v2_standard_10004_clear_2083,0,0.42253774404525757
1,B1,v2_standard_10004_clear_2418,1,0.48199042677879333
1,B1,v2_standard_10004_clear_2807,0,0.3934856057167053
1,B1,v2_standard_10004_clear_2915,0,0.35103270411491394
1,B1,v2_standard_10004_clear_3427,0,0.3622364103794098
1,B1,v2_standard_10004_clear_3447,1,0.3952436149120331
1,B1,v2_standard_10004_clear_3555,0,0.3869890570640564
1,B1,v2_standard_10004_clear_3743,1,0.41030511260032654
1,B1,v2_standard_10004_clear_4033,1,0.43155667185783386
1,B1,v2_standard_10004_clear_4052,1,0.43065282702445984
1,B1,v2_standard_10004_clear_4131,0,0.3584599494934082
1,B1,v2_standard_10004_clear_4259,0,0.34520211815834045
1,B1,v2_standard_10004_clear_4382,0,0.3652966320514679
1,B1,v2_standard_10004_clear_4387,0,0.3504101634025574
1,B1,v2_standard_10004_clear_4491,1,0.42108020186424255
1,B1,v2_standard_10004_clear_4515,0,0.39598795771598816
1,B1,v2_standard_10004_clear_4577,1,0.42170095443725586
1,B1,v2_standard_10004_clear_4643,0,0.35370299220085144
1,B1,v2_standard_10004_clear_5163,0,0.32936891913414
1,B1,v2_standard_10004_clear_5475,0,0.3735579252243042
1,B1,v2_standard_10004_clear_5603,0,0.40708476305007935
1,B1,v2_standard_10004_clear_5731,0,0.40476223826408386
1,B1,v2_standard_10004_clear_5780,0,0.36352941393852234
1,B1,v2_harsh_10001_clear_163,0,0.3229133188724518
1,B1,v2_harsh_10001_clear_227,0,0.32019278407096863
1,B1,v2_harsh_10001_clear_233,0,0.3460766673088074
1,B1,v2_harsh_10001_clear_739,0,0.3031945824623108
1,B1,v2_harsh_10001_clear_1034,0,0.39597177505493164
1,B1,v2_harsh_10001_clear_1137,1,0.3534119129180908
1,B1,v2_harsh_10001_clear_1251,0,0.36397820711135864
1,B1,v2_harsh_10001_clear_1493,0,0.46934980154037476
1,B1,v2_harsh_10001_clear_1668,1,0.5353272557258606
1,B1,v2_harsh_10001_clear_2083,0,0.33342820405960083
1,B1,v2_harsh_10001_clear_2339,0,0.4370483160018921
1,B1,v2_harsh_10001_clear_2374,1,0.4894335865974426
1,B1,v2_harsh_10001_clear_2531,0,0.388618528842926
1,B1,v2_harsh_10001_clear_2834,1,0.34006670117378235
1,B1,v2_harsh_10001_clear_2851,0,0.31527259945869446
1,B1,v2_harsh_10001_clear_3419,1,0.4452098309993744
1,B1,v2_harsh_10001_clear_3447,0,0.4371943473815918
1,B1,v2_harsh_10001_clear_3875,0,0.42104676365852356
1,B1,v2_harsh_10001_clear_3939,0,0.3280884921550751
1,B1,v2_harsh_10001_clear_4128,1,0.44692468643188477
1,B1,v2_harsh_10001_clear_4195,0,0.3547603189945221
1,B1,v2_harsh_10001_clear_4310,0,0.4009079933166504
1,B1,v2_harsh_10001_clear_4387,0,0.3364940881729126
1,B1,v2_harsh_10001_clear_4541,1,0.35774871706962585
1,B1,v2_harsh_10001_clear_4578,1,0.36320656538009644
1,B1,v2_harsh_10001_clear_4643,0,0.3243737518787384
1,B1,v2_harsh_10001_clear_4835,0,0.3423185646533966
1,B1,v2_harsh_10001_clear_4951,1,0.4077847898006439
1,B1,v2_harsh_10001_clear_5155,0,0.34212997555732727
1,B1,v2_harsh_10001_clear_5411,0,0.4173121750354767
1,B1,v2_harsh_10001_clear_5445,0,0.3656523823738098
1,B1,v2_harsh_10001_clear_5475,0,0.29591789841651917
1,B1,v2_harsh_10001_clear_5603,0,0.3611629009246826
1,B1,v2_harsh_10001_clear_5624,1,0.4833729863166809
1,B1,v2_harsh_10001_clear_5659,1,0.5357692837715149
1,B1,v2_harsh_10001_clear_5734,1,0.4559021592140198
1,B1,v2_harsh_10002_clear_163,0,0.3405231535434723
1,B1,v2_harsh_10002_clear_227,0,0.30274873971939087
1,B1,v2_harsh_10002_clear_291,0,0.349287748336792
1,B1,v2_harsh_10002_clear_483,0,0.3731754422187805
1,B1,v2_harsh_10002_clear_727,0,0.37160003185272217
1,B1,v2_harsh_10002_clear_824,0,0.42775821685791016
1,B1,v2_harsh_10002_clear_867,1,0.40072908997535706
1,B1,v2_harsh_10002_clear_995,0,0.42833244800567627
1,B1,v2_harsh_10002_clear_1100,1,0.42985978722572327
1,B1,v2_harsh_10002_clear_1153,0,0.49005165696144104
1,B1,v2_harsh_10002_clear_1187,0,0.4230254888534546
1,B1,v2_harsh_10002_clear_1443,0,0.3335593342781067
1,B1,v2_harsh_10002_clear_1533,1,0.4342467486858368
1,B1,v2_harsh_10002_clear_1590,1,0.5565008521080017
1,B1,v2_harsh_10002_clear_2211,0,0.4341970384120941
1,B1,v2_harsh_10002_clear_2403,0,0.307373046875
1,B1,v2_harsh_10002_clear_2467,0,0.2926804721355438
1,B1,v2_harsh_10002_clear_2551,0,0.3376789093017578
1,B1,v2_harsh_10002_clear_2902,1,0.5022655725479126
1,B1,v2_harsh_10002_clear_3043,0,0.37006664276123047
1,B1,v2_harsh_10002_clear_3137,1,0.41127464175224304
1,B1,v2_harsh_10002_clear_3527,1,0.3947567045688629
1,B1,v2_harsh_10002_clear_3555,1,0.4262546896934509
1,B1,v2_harsh_10002_clear_3747,0,0.4068679213523865
1,B1,v2_harsh_10002_clear_3802,1,0.4217175841331482
1,B1,v2_harsh_10002_clear_3811,0,0.3864949345588684
1,B1,v2_harsh_10002_clear_3939,0,0.3988361358642578
1,B1,v2_harsh_10002_clear_4283,1,0.4062117338180542
1,B1,v2_harsh_10002_clear_4369,0,0.4175214171409607
1,B1,v2_harsh_10002_clear_4387,0,0.3728800415992737
1,B1,v2_harsh_10002_clear_4579,0,0.3868962228298187
1,B1,v2_harsh_10002_clear_5326,0,0.4414549469947815
1,B1,v2_harsh_10002_clear_5347,0,0.4097759425640106
1,B1,v2_harsh_10002_clear_5411,0,0.36485061049461365
1,B1,v2_harsh_10002_clear_5462,1,0.4386550784111023
1,B1,v2_harsh_10002_clear_5745,1,0.46956273913383484
1,B1,v2_harsh_10003_clear_163,0,0.34717637300491333
1,B1,v2_harsh_10003_clear_227,0,0.3528333604335785
1,B1,v2_harsh_10003_clear_291,0,0.4023159146308899
1,B1,v2_harsh_10003_clear_580,1,0.549311101436615
1,B1,v2_harsh_10003_clear_916,1,0.5144809484481812
1,B1,v2_harsh_10003_clear_931,0,0.4161503314971924
1,B1,v2_harsh_10003_clear_1128,1,0.5411949157714844
1,B1,v2_harsh_10003_clear_1571,0,0.39028021693229675
1,B1,v2_harsh_10003_clear_1763,0,0.40317046642303467
1,B1,v2_harsh_10003_clear_1888,1,0.5498877763748169
1,B1,v2_harsh_10003_clear_1944,1,0.551612138748169
1,B1,v2_harsh_10003_clear_2247,1,0.4955623745918274
1,B1,v2_harsh_10003_clear_2534,0,0.40262946486473083
1,B1,v2_harsh_10003_clear_2595,0,0.34369808435440063
1,B1,v2_harsh_10003_clear_2633,1,0.4716455936431885
1,B1,v2_harsh_10003_clear_2710,0,0.4473267197608948
1,B1,v2_harsh_10003_clear_3363,0,0.3798166513442993
1,B1,v2_harsh_10003_clear_3415,0,0.3843833804130554
1,B1,v2_harsh_10003_clear_3491,0,0.44021546840667725
1,B1,v2_harsh_10003_clear_3530,0,0.43107813596725464
1,B1,v2_harsh_10003_clear_3542,1,0.4432857930660248
1,B1,v2_harsh_10003_clear_3555,0,0.36048105359077454
1,B1,v2_harsh_10003_clear_3665,1,0.3422410488128662
1,B1,v2_harsh_10003_clear_3670,1,0.33205467462539673
1,B1,v2_harsh_10003_clear_3683,0,0.2847781479358673
1,B1,v2_harsh_10003_clear_3747,0,0.3597661852836609
1,B1,v2_harsh_10003_clear_4195,0,0.32721075415611267
1,B1,v2_harsh_10003_clear_4282,0,0.47380003333091736
1,B1,v2_harsh_10003_clear_4451,0,0.46739643812179565
1,B1,v2_harsh_10003_clear_4643,0,0.32253947854042053
1,B1,v2_harsh_10003_clear_4960,1,0.5250862836837769
1,B1,v2_harsh_10003_clear_5155,0,0.30601000785827637
1,B1,v2_harsh_10003_clear_5411,0,0.3628494143486023
1,B1,v2_harsh_10003_clear_5858,0,0.40615296363830566
1,B1,v2_harsh_10003_clear_5901,1,0.4073808193206787
1,B1,v2_harsh_10003_clear_5923,0,0.33265921473503113
1,B1,v2_harsh_10004_clear_163,0,0.288129061460495
1,B1,v2_harsh_10004_clear_184,1,0.40558677911758423
1,B1,v2_harsh_10004_clear_242,1,0.44817620515823364
1,B1,v2_harsh_10004_clear_249,0,0.3970467150211334
1,B1,v2_harsh_10004_clear_355,0,0.3814949691295624
1,B1,v2_harsh_10004_clear_464,1,0.4223077595233917
1,B1,v2_harsh_10004_clear_867,0,0.3053398132324219
1,B1,v2_harsh_10004_clear_931,0,0.3263022303581238
1,B1,v2_harsh_10004_clear_1059,0,0.3222145438194275
1,B1,v2_harsh_10004_clear_1315,0,0.3215489983558655
1,B1,v2_harsh_10004_clear_1385,0,0.3072252869606018
1,B1,v2_harsh_10004_clear_1443,0,0.3073026239871979
1,B1,v2_harsh_10004_clear_1827,0,0.30594614148139954
1,B1,v2_harsh_10004_clear_1877,1,0.33753740787506104
1,B1,v2_harsh_10004_clear_1977,1,0.4689260423183441
1,B1,v2_harsh_10004_clear_2147,0,0.3661293685436249
1,B1,v2_harsh_10004_clear_2275,0,0.40861812233924866
1,B1,v2_harsh_10004_clear_2531,0,0.3695390224456787
1,B1,v2_harsh_10004_clear_2634,0,0.40418389439582825
1,B1,v2_harsh_10004_clear_2659,0,0.3520059585571289
1,B1,v2_harsh_10004_clear_3247,1,0.45166873931884766
1,B1,v2_harsh_10004_clear_3363,0,0.36891838908195496
1,B1,v2_harsh_10004_clear_3545,0,0.41857317090034485
1,B1,v2_harsh_10004_clear_3619,0,0.38727375864982605
1,B1,v2_harsh_10004_clear_4347,1,0.46049219369888306
1,B1,v2_harsh_10004_clear_4387,0,0.36704665422439575
1,B1,v2_harsh_10004_clear_4579,0,0.4158688187599182
1,B1,v2_harsh_10004_clear_4781,1,0.4247337877750397
1,B1,v2_harsh_10004_clear_4874,0,0.4239271879196167
1,B1,v2_harsh_10004_clear_4936,0,0.4552070200443268
1,B1,v2_harsh_10004_clear_5091,0,0.46310552954673767
1,B1,v2_harsh_10004_clear_5108,1,0.5434342622756958
1,B1,v2_harsh_10004_clear_5383,1,0.43168216943740845
1,B1,v2_harsh_10004_clear_5540,1,0.5372393131256104
1,B1,v2_harsh_10004_clear_5667,0,0.3251934349536896
1,B1,v2_harsh_10004_clear_5888,1,0.5709024667739868
1,B2,v2_standard_10001_vertical_mid_163,0,0.10001549869775772
1,B2,v2_standard_10001_vertical_mid_380,1,0.5468337535858154
1,B2,v2_standard_10001_central_furniture_419,0,0.2965821921825409
1,B2,v2_standard_10001_central_furniture_427,1,0.41168683767318726
1,B2,v2_standard_10001_clear_591,1,0.5058503746986389
1,B2,v2_standard_10001_clear_712,1,0.4686875343322754
1,B2,v2_standard_10001_central_furniture_787,0,0.33714261651039124
